backbone,filepath,relative_path,source_folder,filename,sample_rate,num_samples,predicted_index,predicted_label,predicted_probability,true_index,is_correct,inference_time_sec,prob_Mode1,prob_Mode2,prob_Mode3,prob_Mode4,prob_Mode5,prob_Mode6,prob_Mode7,prob_Mode8,prob_Off,prob_On
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173304_10.wav,Mode1/audio_20250702_173304_10.wav,Mode1,audio_20250702_173304_10.wav,48000,48000,0,Mode1,0.9999499320983887,0,True,0.0031796250259503722,0.9999499320983887,3.684320290631149e-06,3.898787781508872e-06,3.794712029048242e-05,2.8368162929837126e-07,3.0849534482513263e-08,2.0378809040266788e-06,4.1186962107531144e-07,1.675107000664866e-06,7.277532887428606e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173305_11.wav,Mode1/audio_20250702_173305_11.wav,Mode1,audio_20250702_173305_11.wav,48000,48000,0,Mode1,0.9999457597732544,0,True,0.0031588340061716735,0.9999457597732544,3.070274715355481e-06,7.776203347020783e-06,3.78098338842392e-05,3.151724001781986e-07,4.999413150130749e-08,2.565085196692962e-06,3.545204378951894e-07,2.1101768652442843e-06,8.341454105220691e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173306_13.wav,Mode1/audio_20250702_173306_13.wav,Mode1,audio_20250702_173306_13.wav,48000,48000,0,Mode1,0.9999688863754272,0,True,0.0031655830098316073,0.9999688863754272,1.9674250779644353e-06,3.868719886668259e-06,2.196671448473353e-05,2.0029740710469923e-07,2.7408747271806533e-08,2.0021750515297754e-06,1.3087496597563586e-07,9.70845917436236e-07,4.0086003849637564e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173307_17.wav,Mode1/audio_20250702_173307_17.wav,Mode1,audio_20250702_173307_17.wav,48000,48000,0,Mode1,0.9999449253082275,0,True,0.003146917006233707,0.9999449253082275,2.812452066791593e-06,6.248933914321242e-06,4.085517502971925e-05,2.928951801095536e-07,5.320168483535781e-08,3.0832500215183245e-06,1.0373894809845297e-07,1.666071625550103e-06,5.911960698767871e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173308_18.wav,Mode1/audio_20250702_173308_18.wav,Mode1,audio_20250702_173308_18.wav,48000,48000,0,Mode1,0.9999271631240845,0,True,0.003145209018839523,0.9999271631240845,2.102165808537393e-06,1.3262296306493226e-05,5.105662057758309e-05,3.724837824847782e-07,4.877264814240334e-08,3.811786655205651e-06,1.7393749374150502e-07,2.0761099221999757e-06,7.871532403669335e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173309_21.wav,Mode1/audio_20250702_173309_21.wav,Mode1,audio_20250702_173309_21.wav,48000,48000,0,Mode1,0.9999649524688721,0,True,0.003193207987351343,0.9999649524688721,1.7789769799492205e-06,1.004699879558757e-05,1.81669820449315e-05,4.4889458195029874e-07,4.3156290985280066e-08,2.968561602756381e-06,1.6825185866764514e-07,1.43123224916053e-06,4.7711562700669674e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173310_24.wav,Mode1/audio_20250702_173310_24.wav,Mode1,audio_20250702_173310_24.wav,48000,48000,0,Mode1,0.9999630451202393,0,True,0.0032770829857327044,0.9999630451202393,2.936546934506623e-06,1.031013198371511e-05,1.7976150047616102e-05,3.7337420621952333e-07,4.103215189843468e-08,2.803408960971865e-06,1.8759811837298912e-07,2.2076958430261584e-06,4.798572206254903e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173311_26.wav,Mode1/audio_20250702_173311_26.wav,Mode1,audio_20250702_173311_26.wav,48000,48000,0,Mode1,0.9999655485153198,0,True,0.0031250000174622983,0.9999655485153198,1.4188429986461415e-06,7.172290679591242e-06,2.1432566427392885e-05,2.2943997635138658e-07,4.172224166154592e-08,2.855754473785055e-06,1.349205547285237e-07,1.063722038452397e-06,3.873520526553875e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173312_28.wav,Mode1/audio_20250702_173312_28.wav,Mode1,audio_20250702_173312_28.wav,48000,48000,0,Mode1,0.9999823570251465,0,True,0.003097375010838732,0.9999823570251465,9.718547744341777e-07,3.1098434192244895e-06,1.0489638953004032e-05,2.4958248445727804e-07,2.5939044689948787e-08,2.0652348666772014e-06,1.1098055807678975e-07,5.568308552028611e-07,2.7278989733758863e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173313_30.wav,Mode1/audio_20250702_173313_30.wav,Mode1,audio_20250702_173313_30.wav,48000,48000,0,Mode1,0.9999808073043823,0,True,0.0031421670282725245,0.9999808073043823,2.7774221962317824e-06,4.0378276935371105e-06,9.20450474950485e-06,2.572682831214479e-07,3.136549509008546e-08,1.4141972997094854e-06,3.701386219745473e-07,1.1323066928525805e-06,3.4762432932211595e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173314_34.wav,Mode1/audio_20250702_173314_34.wav,Mode1,audio_20250702_173314_34.wav,48000,48000,0,Mode1,0.9999850988388062,0,True,0.003810833004536107,0.9999850988388062,2.3828717985452386e-06,2.1121222744113766e-06,7.795703822921496e-06,2.6579243694868637e-07,2.717136560193012e-08,1.3058927379461238e-06,2.152397087229474e-07,7.44719841350161e-07,2.381451480459873e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173315_35.wav,Mode1/audio_20250702_173315_35.wav,Mode1,audio_20250702_173315_35.wav,48000,48000,0,Mode1,0.9999666213989258,0,True,0.0038134159985929728,0.9999666213989258,8.436947609880008e-06,2.877823817470926e-06,1.727939525153488e-05,3.531254435529263e-07,5.918339596178157e-08,2.0525064883258892e-06,6.076978138480627e-07,1.7099539491027826e-06,4.8540425012788546e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173316_38.wav,Mode1/audio_20250702_173316_38.wav,Mode1,audio_20250702_173316_38.wav,48000,48000,0,Mode1,0.999954342842102,0,True,0.003677791974041611,0.999954342842102,1.45510166476015e-05,3.1146328183240257e-06,2.2889780666446313e-05,3.016723155724321e-07,7.704416304932238e-08,2.0141826553299325e-06,4.000195872322365e-07,2.2722383619111497e-06,3.436203499518342e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173317_41.wav,Mode1/audio_20250702_173317_41.wav,Mode1,audio_20250702_173317_41.wav,48000,48000,0,Mode1,0.999936580657959,0,True,0.003515084012178704,0.999936580657959,1.2799625437764917e-05,3.5424532143224496e-06,4.144098056713119e-05,2.6552336862550874e-07,5.3803724142653664e-08,2.6525751763983862e-06,3.507864789753512e-07,2.2059768980398076e-06,3.158972816663663e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173318_43.wav,Mode1/audio_20250702_173318_43.wav,Mode1,audio_20250702_173318_43.wav,48000,48000,0,Mode1,0.9997608065605164,0,True,0.003499249985907227,0.9997608065605164,4.1528401197865605e-05,7.620716587553034e-06,0.00017740043404046446,6.150266358417866e-07,2.834641179561004e-07,5.242404313321458e-06,5.461246814775222e-07,5.873947884538211e-06,8.908168780408232e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173319_45.wav,Mode1/audio_20250702_173319_45.wav,Mode1,audio_20250702_173319_45.wav,48000,48000,0,Mode1,0.9995361566543579,0,True,0.0034888749942183495,0.9995361566543579,7.647085294593126e-05,1.440780033590272e-05,0.00035182881401851773,1.461004103475716e-06,9.129103659688553e-07,1.0854957508854568e-05,3.145482310173975e-07,7.494004421459977e-06,1.2923285908073012e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173319_49.wav,Mode1/audio_20250702_173319_49.wav,Mode1,audio_20250702_173319_49.wav,48000,48000,5,Mode6,0.5840991735458374,0,False,0.0035353330022189766,0.05466892197728157,0.2553403675556183,0.01828836277127266,0.00036108907079324126,0.06379393488168716,0.5840991735458374,0.0004797230358235538,5.742214489146136e-05,0.02222120389342308,0.0006898630526848137
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173320_47.wav,Mode1/audio_20250702_173320_47.wav,Mode1,audio_20250702_173320_47.wav,48000,48000,9,On,0.9996380805969238,0,False,0.003427624993491918,7.167288913478842e-06,5.063887329015415e-06,5.213724580244161e-05,7.562863174825907e-06,1.1664254088827875e-05,2.5385672870470444e-06,0.00023814338783267885,1.2674643585341983e-05,2.504792792024091e-05,0.9996380805969238
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180438_88.wav,Mode1/audio_20250702_180438_88.wav,Mode1,audio_20250702_180438_88.wav,48000,48000,9,On,0.9996628761291504,0,False,0.003322083008242771,1.7457861758884974e-05,3.817370270553511e-06,8.092281495919451e-05,2.5672666197351646e-06,1.967167372640688e-05,1.08154995359655e-06,5.499265171238221e-05,5.104921365273185e-05,0.0001056298497132957,0.9996628761291504
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180439_90.wav,Mode1/audio_20250702_180439_90.wav,Mode1,audio_20250702_180439_90.wav,48000,48000,4,Mode5,0.7349295020103455,0,False,0.003276999981608242,0.03069332055747509,0.004928496200591326,0.014775448478758335,7.042314246064052e-05,0.7349295020103455,0.0005168825737200677,0.0038882663939148188,0.039187341928482056,0.001075127744115889,0.16993524134159088
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180440_93.wav,Mode1/audio_20250702_180440_93.wav,Mode1,audio_20250702_180440_93.wav,48000,48000,0,Mode1,0.8050350546836853,0,True,0.003165915986755863,0.8050350546836853,0.0061076730489730835,0.02804812602698803,0.0036544145550578833,0.004789235536009073,0.0011473799822852015,0.15111276507377625,3.0269935450633056e-05,6.516388384625316e-05,9.85145743470639e-06
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180441_95.wav,Mode1/audio_20250702_180441_95.wav,Mode1,audio_20250702_180441_95.wav,48000,48000,0,Mode1,0.9994785189628601,0,True,0.003207250003470108,0.9994785189628601,1.509907997387927e-05,0.00010818601003848016,8.959804836194962e-05,7.89490241004387e-06,8.172611387635698e-07,0.0002696464362088591,2.7782611141446978e-05,2.1452578948810697e-06,4.381710709822073e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180442_97.wav,Mode1/audio_20250702_180442_97.wav,Mode1,audio_20250702_180442_97.wav,48000,48000,0,Mode1,0.9997990727424622,0,True,0.0031736670061945915,0.9997990727424622,9.087967555387877e-06,2.9695545890717767e-05,5.444679482025094e-05,5.277861419017427e-06,6.105362331254582e-07,8.701411570655182e-05,1.3064525774098001e-05,1.6573920902374084e-06,1.5750967463645793e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180444_00.wav,Mode1/audio_20250702_180444_00.wav,Mode1,audio_20250702_180444_00.wav,48000,48000,0,Mode1,0.9998045563697815,0,True,0.0031443329935427755,0.9998045563697815,5.873005193279823e-06,3.405499955988489e-05,3.9180209569167346e-05,5.7947486311604735e-06,2.8375293936733215e-07,9.226410475093871e-05,1.6256704839179292e-05,1.4595259472116595e-06,2.3207684307635645e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180445_03.wav,Mode1/audio_20250702_180445_03.wav,Mode1,audio_20250702_180445_03.wav,48000,48000,0,Mode1,0.9994882345199585,0,True,0.0031432499818038195,0.9994882345199585,7.508610451623099e-06,5.622201570076868e-05,0.0001535204064566642,6.144688541098731e-06,6.931370535312453e-07,0.00026861572405323386,1.7322547137155198e-05,1.4225232689568656e-06,2.2562605295206595e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180446_05.wav,Mode1/audio_20250702_180446_05.wav,Mode1,audio_20250702_180446_05.wav,48000,48000,0,Mode1,0.9995585083961487,0,True,0.0030935410177335143,0.9995585083961487,5.966760454612086e-06,4.9278856749879196e-05,9.087682701647282e-05,7.643890967301559e-06,7.757362823213043e-07,0.0002603052998892963,2.5155017283395864e-05,1.2862852827311144e-06,2.1121645943367184e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180447_07.wav,Mode1/audio_20250702_180447_07.wav,Mode1,audio_20250702_180447_07.wav,48000,48000,0,Mode1,0.9989262223243713,0,True,0.0031411249947268516,0.9989262223243713,7.22747199688456e-06,6.464336911449209e-05,0.00019666242587845773,1.1308413377264515e-05,1.3889376759834704e-06,0.0007643413846381009,2.6545225409790874e-05,1.3090225365886e-06,3.1634178299100313e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180448_09.wav,Mode1/audio_20250702_180448_09.wav,Mode1,audio_20250702_180448_09.wav,48000,48000,0,Mode1,0.9995830655097961,0,True,0.0032858340127859265,0.9995830655097961,5.947817498963559e-06,4.7087403800105676e-05,9.025046165334061e-05,7.846920198062435e-06,7.843430012144381e-07,0.0002277796302223578,3.5370816476643085e-05,1.5477105534955626e-06,2.3153691586230707e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180449_12.wav,Mode1/audio_20250702_180449_12.wav,Mode1,audio_20250702_180449_12.wav,48000,48000,0,Mode1,0.9995654225349426,0,True,0.0038608339964412153,0.9995654225349426,5.094188963994384e-06,6.856186519144103e-05,5.801886072731577e-05,1.7129175830632448e-05,7.191130748651631e-07,0.00020900349773000926,7.401627954095602e-05,1.786278630788729e-06,3.1458745297641144e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180450_14.wav,Mode1/audio_20250702_180450_14.wav,Mode1,audio_20250702_180450_14.wav,48000,48000,0,Mode1,0.9997244477272034,0,True,0.0036317080084700137,0.9997244477272034,3.912563897756627e-06,4.3008229113183916e-05,6.301046960288659e-05,7.86698092269944e-06,5.460474881147093e-07,0.00013728353951591998,1.8535451090428978e-05,1.1453088291091262e-06,1.7440081023778475e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180451_16.wav,Mode1/audio_20250702_180451_16.wav,Mode1,audio_20250702_180451_16.wav,48000,48000,0,Mode1,0.9991783499717712,0,True,0.003396666987100616,0.9991783499717712,5.9491417232493404e-06,6.579773616977036e-05,0.0002108768530888483,1.035360310197575e-05,1.391564978803217e-06,0.0005011987523175776,2.438231422274839e-05,1.4666671859231428e-06,2.765740987342724e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180452_19.wav,Mode1/audio_20250702_180452_19.wav,Mode1,audio_20250702_180452_19.wav,48000,48000,0,Mode1,0.9994146823883057,0,True,0.0034924579958897084,0.9994146823883057,3.6949452351109358e-06,4.450721462490037e-05,0.0001766131172189489,4.145813818468014e-06,6.332673478937068e-07,0.00034439729643054307,1.0305962860002182e-05,8.908725135370332e-07,1.5178311230101826e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180453_22.wav,Mode1/audio_20250702_180453_22.wav,Mode1,audio_20250702_180453_22.wav,48000,48000,0,Mode1,0.9994382262229919,0,True,0.0033193340059369802,0.9994382262229919,3.8054815831856104e-06,5.142179725226015e-05,0.00013986934209242463,7.086039659043308e-06,7.721637871327403e-07,0.0003412145597394556,1.629075086384546e-05,1.0139588084712159e-06,2.1468260058554733e-07
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180454_29.wav,Mode1/audio_20250702_180454_29.wav,Mode1,audio_20250702_180454_29.wav,48000,48000,0,Mode1,0.9993446469306946,0,True,0.003272250003647059,0.9993446469306946,3.4477566259738524e-06,4.18716917920392e-05,0.0003725592978298664,9.948713568519452e-07,3.04324800026734e-07,0.00023250507365446538,2.983616923302179e-06,6.686070150863088e-07,6.812497588271071e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180455_28.wav,Mode1/audio_20250702_180455_28.wav,Mode1,audio_20250702_180455_28.wav,48000,48000,0,Mode1,0.999658465385437,0,True,0.0033589579979889095,0.999658465385437,3.97103622162831e-06,2.6557185265119188e-05,0.00015406125748995692,2.2270057797868503e-06,3.344111974001862e-07,0.00015022286970634013,3.332972937641898e-06,6.788512223465659e-07,8.41179144117632e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180456_29.wav,Mode1/audio_20250702_180456_29.wav,Mode1,audio_20250702_180456_29.wav,48000,48000,0,Mode1,0.9996285438537598,0,True,0.0035419999912846833,0.9996285438537598,6.010419383528642e-06,2.8429643862182274e-05,0.0001807793596526608,2.266330966449459e-06,3.949312770146207e-07,0.00014923952403478324,3.506401526465197e-06,7.315809398278361e-07,5.3754231288394294e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180457_31.wav,Mode1/audio_20250702_180457_31.wav,Mode1,audio_20250702_180457_31.wav,48000,48000,0,Mode1,0.9998766183853149,0,True,0.003526667016558349,0.9998766183853149,3.71199917026388e-06,1.1912236914213281e-05,4.4815307774115354e-05,1.909241518660565e-06,2.0783413390290661e-07,5.665747812599875e-05,3.612742375480593e-06,5.44664430890407e-07,3.341651222399378e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180458_35.wav,Mode1/audio_20250702_180458_35.wav,Mode1,audio_20250702_180458_35.wav,48000,48000,0,Mode1,0.9997935891151428,0,True,0.003537167009199038,0.9997935891151428,6.21239269094076e-06,1.5539966625510715e-05,6.176347960717976e-05,3.3286269172094762e-06,3.656815295016713e-07,0.00011448475561337546,4.067097961524269e-06,5.769048243564612e-07,4.400353859068673e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180459_36.wav,Mode1/audio_20250702_180459_36.wav,Mode1,audio_20250702_180459_36.wav,48000,48000,0,Mode1,0.9997690320014954,0,True,0.003551208006683737,0.9997690320014954,9.334174137620721e-06,1.2041465197398793e-05,0.00011356027243891731,1.7251719555133604e-06,3.9375765936711105e-07,8.50923897814937e-05,8.141186299326364e-06,7.141354103623598e-07,4.13477607708046e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180500_39.wav,Mode1/audio_20250702_180500_39.wav,Mode1,audio_20250702_180500_39.wav,48000,48000,0,Mode1,0.9998488426208496,0,True,0.003378708992386237,0.9998488426208496,8.279339454020374e-06,1.0344389011152089e-05,5.829502333654091e-05,1.762771375979355e-06,2.963520557841548e-07,6.46827757009305e-05,6.77304478813312e-06,6.877425562379358e-07,3.6716084395038706e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180501_42.wav,Mode1/audio_20250702_180501_42.wav,Mode1,audio_20250702_180501_42.wav,48000,48000,0,Mode1,0.9997749924659729,0,True,0.003341125004226342,0.9997749924659729,1.716907718218863e-05,1.2208916814415716e-05,8.068043098319322e-05,2.847661562555004e-06,6.252547564145061e-07,8.986872126115486e-05,2.0665902411565185e-05,9.4356647650784e-07,5.4847149044690013e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180502_45.wav,Mode1/audio_20250702_180502_45.wav,Mode1,audio_20250702_180502_45.wav,48000,48000,0,Mode1,0.9998617172241211,0,True,0.003351583000039682,0.9998617172241211,1.3522831977752503e-05,7.707106306042988e-06,4.869066833634861e-05,2.1832590846315725e-06,3.507063581764669e-07,5.003092883271165e-05,1.5095622984517831e-05,7.665889825148042e-07,4.179923251967921e-08
MobileNetV4-Small,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180503_46.wav,Mode1/audio_20250702_180503_46.wav,Mode1,audio_20250702_180503_46.wav,48000,48000,0,Mode1,0.9999064207077026,0,True,0.0034672499750740826,0.9999064207077026,8.365703251911327e-06,5.540604433917906e-06,3.500721140881069e-05,1.574897169120959e-06,2.5404412440366286e-07,3.2011997973313555e-05,1.0245740668324288e-05,5.788133989881317e-07,3.2720691933718626e-08
