backbone,filepath,relative_path,source_folder,filename,sample_rate,num_samples,predicted_index,predicted_label,predicted_probability,true_index,is_correct,inference_time_sec,prob_Mode1,prob_Mode2,prob_Mode3,prob_Mode4,prob_Mode5,prob_Mode6,prob_Mode7,prob_Mode8,prob_Off,prob_On
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173304_10.wav,Mode1/audio_20250702_173304_10.wav,Mode1,audio_20250702_173304_10.wav,48000,48000,0,Mode1,0.9996515512466431,0,True,0.0032194170053116977,0.9996515512466431,6.06851426709909e-05,1.7638342342252145e-06,6.321251930785365e-06,1.7661950550973415e-05,9.603213584341574e-06,5.516788951354101e-05,8.690092840879515e-07,0.00017906080756802112,1.730688200041186e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173305_11.wav,Mode1/audio_20250702_173305_11.wav,Mode1,audio_20250702_173305_11.wav,48000,48000,0,Mode1,0.9997808337211609,0,True,0.003090125013841316,0.9997808337211609,5.247318767942488e-05,1.1395705996619654e-06,4.961127160640899e-06,1.2857943147537299e-05,4.105626430828124e-06,4.98380686622113e-05,1.0491060038475553e-06,7.424951036227867e-05,1.8478780475561507e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173306_13.wav,Mode1/audio_20250702_173306_13.wav,Mode1,audio_20250702_173306_13.wav,48000,48000,0,Mode1,0.9989663362503052,0,True,0.003237208991777152,0.9989663362503052,0.0005232344847172499,3.399801698833471e-06,1.71781921380898e-05,2.923065039794892e-05,1.1848720532725565e-05,0.00017739695613272488,2.037947297139908e-06,0.00024794760975055397,2.143329766113311e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173307_17.wav,Mode1/audio_20250702_173307_17.wav,Mode1,audio_20250702_173307_17.wav,48000,48000,0,Mode1,0.9992701411247253,0,True,0.0032255830010399222,0.9992701411247253,0.0005672637489624321,3.306516873635701e-06,6.533973646583036e-06,2.052187301160302e-05,5.548612534767017e-06,7.213387289084494e-05,2.508145144020091e-06,4.256637112121098e-05,9.61629757512128e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173308_18.wav,Mode1/audio_20250702_173308_18.wav,Mode1,audio_20250702_173308_18.wav,48000,48000,0,Mode1,0.9991602897644043,0,True,0.0030845419969409704,0.9991602897644043,0.0006856287945993245,5.131131729285698e-06,7.533254120062338e-06,1.1031374015146866e-05,6.270436642807908e-06,6.899976870045066e-05,2.3152274479798507e-06,4.326654743636027e-05,9.516842510493007e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173309_21.wav,Mode1/audio_20250702_173309_21.wav,Mode1,audio_20250702_173309_21.wav,48000,48000,0,Mode1,0.9933685660362244,0,True,0.0031457079749088734,0.9933685660362244,0.006254369392991066,1.1928045751119498e-05,2.9698321668547578e-05,2.040855360974092e-05,2.061811028397642e-05,0.00016590225277468562,5.275505827739835e-06,0.00010971306619467214,1.3605286767415237e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173310_24.wav,Mode1/audio_20250702_173310_24.wav,Mode1,audio_20250702_173310_24.wav,48000,48000,0,Mode1,0.9978087544441223,0,True,0.0032363329955842346,0.9978087544441223,0.002015613717958331,1.3250072697701398e-05,8.427336069871671e-06,6.973626568651525e-06,1.3871358532924205e-05,9.931634122040123e-05,3.18158276968461e-06,2.3853568563936278e-05,6.704795850964729e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173311_26.wav,Mode1/audio_20250702_173311_26.wav,Mode1,audio_20250702_173311_26.wav,48000,48000,0,Mode1,0.9996320009231567,0,True,0.003245375002734363,0.9996320009231567,0.00030215620063245296,4.209462076687487e-06,3.6131987144472077e-06,2.534052782721119e-06,4.387370154290693e-06,3.4701846743701026e-05,1.38368443458603e-06,9.306000720243901e-06,5.715381576010259e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173312_28.wav,Mode1/audio_20250702_173312_28.wav,Mode1,audio_20250702_173312_28.wav,48000,48000,0,Mode1,0.999853253364563,0,True,0.004236457985825837,0.999853253364563,0.00011129038466606289,2.055609456874663e-06,2.894983936130302e-06,1.9568949483073084e-06,1.4117694036031025e-06,1.5193968465609942e-05,1.6205539168367977e-06,4.614644694811432e-06,5.661534487444442e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173313_30.wav,Mode1/audio_20250702_173313_30.wav,Mode1,audio_20250702_173313_30.wav,48000,48000,0,Mode1,0.9999252557754517,0,True,0.003392666985746473,0.9999252557754517,4.526278644334525e-05,1.1723936950147618e-06,2.2896024347573984e-06,1.7795646272134036e-06,1.4994714092608774e-06,1.1179396096849814e-05,8.606528467680619e-07,5.46426826986135e-06,5.125490588397952e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173314_34.wav,Mode1/audio_20250702_173314_34.wav,Mode1,audio_20250702_173314_34.wav,48000,48000,0,Mode1,0.9999665021896362,0,True,0.00324362501851283,0.9999665021896362,1.550095657876227e-05,7.094909051374998e-07,1.1795085583798937e-06,1.041060613715672e-06,4.136182383263076e-07,3.808335577559774e-06,1.6235716202572803e-06,2.7651853997667786e-06,6.466093509516213e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173315_35.wav,Mode1/audio_20250702_173315_35.wav,Mode1,audio_20250702_173315_35.wav,48000,48000,0,Mode1,0.999969482421875,0,True,0.0032955420028883964,0.999969482421875,1.5622861610609107e-05,9.132748459705908e-07,9.921600394591223e-07,9.870429948932724e-07,5.384186465562379e-07,3.988183379988186e-06,1.1028485005226685e-06,2.0134025362494867e-06,4.358814749139128e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173316_38.wav,Mode1/audio_20250702_173316_38.wav,Mode1,audio_20250702_173316_38.wav,48000,48000,0,Mode1,0.9999856948852539,0,True,0.0032118340022861958,0.9999856948852539,4.860467470280128e-06,4.785704277310288e-07,5.619085641228594e-07,5.689932436325762e-07,2.663365989974409e-07,1.4739629250470898e-06,1.5351802176155616e-06,9.15541306767409e-07,3.683208205984556e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173317_41.wav,Mode1/audio_20250702_173317_41.wav,Mode1,audio_20250702_173317_41.wav,48000,48000,0,Mode1,0.9999654293060303,0,True,0.003154915990307927,0.9999654293060303,1.7951266272575594e-05,9.554746611684095e-07,1.2413026979629649e-06,8.652195333525015e-07,3.474163463579316e-07,3.277106088717119e-06,1.996110768232029e-06,2.1893447410548106e-06,5.758267434430309e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173318_43.wav,Mode1/audio_20250702_173318_43.wav,Mode1,audio_20250702_173318_43.wav,48000,48000,0,Mode1,0.9999719858169556,0,True,0.0032136249938048422,0.9999719858169556,1.578241426614113e-05,7.494608667002467e-07,1.2310343890931108e-06,8.414914987042721e-07,4.58545343917649e-07,2.1966245640214765e-06,1.6975105836536386e-06,1.56125850026001e-06,3.5015600587939844e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173319_45.wav,Mode1/audio_20250702_173319_45.wav,Mode1,audio_20250702_173319_45.wav,48000,48000,0,Mode1,0.9999850988388062,0,True,0.003175333986291662,0.9999850988388062,5.385855274653295e-06,2.6855440182771417e-07,9.943069017026573e-07,1.7422325981897302e-06,3.091773237429152e-07,4.402810986903205e-07,2.6139123292523436e-06,9.407041829945229e-07,2.1525011106859893e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173319_49.wav,Mode1/audio_20250702_173319_49.wav,Mode1,audio_20250702_173319_49.wav,48000,48000,0,Mode1,0.8498517870903015,0,True,0.003377582994289696,0.8498517870903015,0.004225487355142832,0.003995709586888552,7.021842520771315e-06,0.1370965987443924,0.003304535523056984,0.0013608979061245918,4.278391497791745e-05,5.3211730119073763e-05,6.212283915374428e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_173320_47.wav,Mode1/audio_20250702_173320_47.wav,Mode1,audio_20250702_173320_47.wav,48000,48000,8,Off,0.5765115022659302,0,False,0.0031388749775942415,0.015078018419444561,0.08602410554885864,0.0736139640212059,1.4040485439181793e-05,0.019501136615872383,0.002015110105276108,0.001585284247994423,0.0002258223103126511,0.5765115022659302,0.22543096542358398
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180438_88.wav,Mode1/audio_20250702_180438_88.wav,Mode1,audio_20250702_180438_88.wav,48000,48000,9,On,0.9999297857284546,0,False,0.0031711250194348395,2.7700578357325867e-05,1.1131561450383742e-07,7.600765457027592e-06,2.4176486590476998e-08,5.619183980343223e-07,2.464006954028264e-08,7.977690330562837e-08,3.316678703413345e-05,9.50574701619189e-07,0.9999297857284546
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180439_90.wav,Mode1/audio_20250702_180439_90.wav,Mode1,audio_20250702_180439_90.wav,48000,48000,4,Mode5,0.9752031564712524,0,False,0.0031444589840248227,0.0009598308824934065,0.003693354083225131,0.004280982073396444,9.919480135067715e-07,0.9752031564712524,9.297912765759975e-05,3.823483712039888e-05,0.0005386104458011687,0.01289875153452158,0.002293085213750601
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180440_93.wav,Mode1/audio_20250702_180440_93.wav,Mode1,audio_20250702_180440_93.wav,48000,48000,0,Mode1,0.7262109518051147,0,True,0.0031876660068519413,0.7262109518051147,0.0002075143129331991,0.00011733517021639273,0.0001802765909815207,0.045899439603090286,0.0017581513384357095,0.224168598651886,1.308280297962483e-05,0.0013749293284490705,6.967217632336542e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180441_95.wav,Mode1/audio_20250702_180441_95.wav,Mode1,audio_20250702_180441_95.wav,48000,48000,0,Mode1,0.6248714923858643,0,True,0.0031630000157747418,0.6248714923858643,0.05610579624772072,0.0005464832647703588,0.0007147753494791687,9.91567867458798e-05,0.0005246041109785438,0.3155911862850189,3.80585584025539e-06,0.0013714533997699618,0.0001712141965981573
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180442_97.wav,Mode1/audio_20250702_180442_97.wav,Mode1,audio_20250702_180442_97.wav,48000,48000,0,Mode1,0.8422464728355408,0,True,0.0031800410069990903,0.8422464728355408,0.05660624802112579,0.00018878823902923614,0.003612910397350788,2.9526518119382672e-05,7.859506877139211e-05,0.09553747624158859,1.0359931366110686e-05,0.0009308404405601323,0.0007587927975691855
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180444_00.wav,Mode1/audio_20250702_180444_00.wav,Mode1,audio_20250702_180444_00.wav,48000,48000,0,Mode1,0.7277814745903015,0,True,0.0031371249933727086,0.7277814745903015,0.10261732339859009,0.0003860880096908659,0.0018781995167955756,3.623225347837433e-05,0.00019684084691107273,0.16392919421195984,1.046178203978343e-05,0.0022685863077640533,0.0008955839439295232
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180445_03.wav,Mode1/audio_20250702_180445_03.wav,Mode1,audio_20250702_180445_03.wav,48000,48000,0,Mode1,0.6309673190116882,0,True,0.003172166005242616,0.6309673190116882,0.21962286531925201,0.000361386890290305,0.00749392993748188,3.331695916131139e-05,0.00024707926786504686,0.13436144590377808,1.7818883861764334e-05,0.0050913612358272076,0.0018035386456176639
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180446_05.wav,Mode1/audio_20250702_180446_05.wav,Mode1,audio_20250702_180446_05.wav,48000,48000,0,Mode1,0.4795018136501312,0,True,0.003519082994898781,0.4795018136501312,0.41092702746391296,0.0005104783340357244,0.009099740535020828,2.1955722331767902e-05,0.0004349064256530255,0.09644832462072372,1.859442090790253e-05,0.0024197129532694817,0.0006175593007355928
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180447_07.wav,Mode1/audio_20250702_180447_07.wav,Mode1,audio_20250702_180447_07.wav,48000,48000,1,Mode2,0.6870167851448059,0,False,0.003451625001616776,0.2540406286716461,0.6870167851448059,0.00033333845203742385,0.006849224213510752,2.5843051844276488e-05,0.0005244359490461648,0.048982858657836914,9.90468561212765e-06,0.0019585886038839817,0.0002585131151136011
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180448_09.wav,Mode1/audio_20250702_180448_09.wav,Mode1,audio_20250702_180448_09.wav,48000,48000,1,Mode2,0.5140880942344666,0,False,0.0034429999941494316,0.4387812912464142,0.5140880942344666,0.0002777754270937294,0.0094454949721694,3.0157845685607754e-05,0.00043112735147587955,0.034190744161605835,1.4919609384378418e-05,0.0024233749136328697,0.000317019788781181
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180449_12.wav,Mode1/audio_20250702_180449_12.wav,Mode1,audio_20250702_180449_12.wav,48000,48000,1,Mode2,0.7085917592048645,0,False,0.0031685839931014925,0.2739824056625366,0.7085917592048645,0.0003416482068132609,0.00105592783074826,4.23660094384104e-05,0.0006324767600744963,0.012506576254963875,6.126103926362703e-06,0.0027349067386239767,0.00010572253086138517
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180450_14.wav,Mode1/audio_20250702_180450_14.wav,Mode1,audio_20250702_180450_14.wav,48000,48000,1,Mode2,0.6562709212303162,0,False,0.003161999979056418,0.31934747099876404,0.6562709212303162,0.0005766463582403958,0.0006016014376655221,9.487459465162829e-05,0.0015299825463443995,0.017989670857787132,5.048022103437688e-06,0.0034941064659506083,8.967199391918257e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180451_16.wav,Mode1/audio_20250702_180451_16.wav,Mode1,audio_20250702_180451_16.wav,48000,48000,1,Mode2,0.9483717679977417,0,False,0.0031945829978212714,0.04202849417924881,0.9483717679977417,0.00030528477509506047,0.00047670092317275703,1.4324429685075302e-05,0.0002990532957483083,0.007421276066452265,2.8428296445781598e-06,0.001046441844664514,3.375929736648686e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180452_19.wav,Mode1/audio_20250702_180452_19.wav,Mode1,audio_20250702_180452_19.wav,48000,48000,1,Mode2,0.9532775282859802,0,False,0.0032496250059921294,0.04093806445598602,0.9532775282859802,0.00018483113672118634,0.00032036041375249624,1.1775340681197122e-05,0.0003237280179746449,0.003846606472507119,2.5517158519505756e-06,0.0010742100421339273,2.0184934328426607e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180453_22.wav,Mode1/audio_20250702_180453_22.wav,Mode1,audio_20250702_180453_22.wav,48000,48000,1,Mode2,0.985755205154419,0,False,0.0031590000144205987,0.011739257723093033,0.985755205154419,8.522835560142994e-05,0.00012080259330105036,8.729197361390106e-06,0.00010158036457141861,0.0014442659448832273,1.5640425772289746e-06,0.0007348828949034214,8.580433132010512e-06
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180454_29.wav,Mode1/audio_20250702_180454_29.wav,Mode1,audio_20250702_180454_29.wav,48000,48000,1,Mode2,0.8431706428527832,0,False,0.0032154170039575547,0.1359056681394577,0.8431706428527832,0.0002056799130514264,0.0006775579531677067,6.368276808643714e-05,0.0009276040364056826,0.007328108884394169,6.267952358030016e-06,0.011653866618871689,6.090529859648086e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180455_28.wav,Mode1/audio_20250702_180455_28.wav,Mode1,audio_20250702_180455_28.wav,48000,48000,1,Mode2,0.7414873838424683,0,False,0.0032094999914988875,0.23915627598762512,0.7414873838424683,0.00016530648281332105,0.001361384871415794,6.880544970044866e-05,0.0006073924596421421,0.006708510220050812,9.210581083607394e-06,0.010329148732125759,0.0001065316901076585
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180456_29.wav,Mode1/audio_20250702_180456_29.wav,Mode1,audio_20250702_180456_29.wav,48000,48000,1,Mode2,0.7550822496414185,0,False,0.003170125011820346,0.2238786667585373,0.7550822496414185,0.00017697560542728752,0.0016645841533318162,7.269259367603809e-05,0.0009809084003791213,0.005539292469620705,8.928112038120162e-06,0.012519494630396366,7.625335274497047e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180457_31.wav,Mode1/audio_20250702_180457_31.wav,Mode1,audio_20250702_180457_31.wav,48000,48000,1,Mode2,0.775955855846405,0,False,0.003255708987126127,0.20488455891609192,0.775955855846405,0.00013534509344026446,0.00177351466845721,4.643281499738805e-05,0.0006900068838149309,0.00823980662971735,9.099677299673203e-06,0.008177215233445168,8.824922406347468e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180458_35.wav,Mode1/audio_20250702_180458_35.wav,Mode1,audio_20250702_180458_35.wav,48000,48000,1,Mode2,0.9350113868713379,0,False,0.003067082987399772,0.05480632558465004,0.9350113868713379,7.158309017540887e-05,0.0007170286262407899,3.263860344304703e-05,0.00031987953116185963,0.0034070489928126335,5.455919563246425e-06,0.005601591430604458,2.694851536944043e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180459_36.wav,Mode1/audio_20250702_180459_36.wav,Mode1,audio_20250702_180459_36.wav,48000,48000,1,Mode2,0.9338027834892273,0,False,0.003253291011787951,0.05627298355102539,0.9338027834892273,5.2217088523320854e-05,0.0015420446870848536,1.7440232113585807e-05,0.00020544375001918525,0.004880587570369244,7.180011380114593e-06,0.0031880501192063093,3.127066156594083e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180500_39.wav,Mode1/audio_20250702_180500_39.wav,Mode1,audio_20250702_180500_39.wav,48000,48000,1,Mode2,0.9631373882293701,0,False,0.0030841249972581863,0.030971720814704895,0.9631373882293701,3.0729512218385935e-05,0.0007611882174387574,1.7764077711035497e-05,0.00017540427506901324,0.001217962708324194,5.529985628527356e-06,0.0036704863887280226,1.1751913007174153e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180501_42.wav,Mode1/audio_20250702_180501_42.wav,Mode1,audio_20250702_180501_42.wav,48000,48000,1,Mode2,0.9705547094345093,0,False,0.0031777499825693667,0.025164449587464333,0.9705547094345093,2.5671926778159104e-05,0.0010581332026049495,9.222031621902715e-06,9.982349001802504e-05,0.0015411789063364267,5.058782335254364e-06,0.0015304239932447672,1.1292507224425208e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180502_45.wav,Mode1/audio_20250702_180502_45.wav,Mode1,audio_20250702_180502_45.wav,48000,48000,1,Mode2,0.8901994824409485,0,False,0.0031929170072544366,0.09888464212417603,0.8901994824409485,2.1040093997726217e-05,0.0015045428881421685,5.287754174787551e-05,0.00015605184307787567,0.0010205237194895744,1.7580779967829585e-05,0.008120743557810783,2.253931961604394e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180503_46.wav,Mode1/audio_20250702_180503_46.wav,Mode1,audio_20250702_180503_46.wav,48000,48000,1,Mode2,0.6391175389289856,0,False,0.0033535419788677245,0.34122613072395325,0.6391175389289856,4.5310749555937946e-05,0.0030289613641798496,8.475033973809332e-05,0.0003053700493182987,0.002676707226783037,2.649731504789088e-05,0.013421189971268177,6.758754898328334e-05
BC-ResNet-3,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode1/audio_20250702_180504_48.wav,Mode1/audio_20250702_180504_48.wav,Mode1,audio_20250702_180504_48.wav,48000,48000,1,Mode2,0.8257940411567688,0,False,0.0035927910066675395,0.14579956233501434,0.8257940411567688,2.608778049761895e-05,0.004148584790527821,9.772208431968465e-05,0.00028203785768710077,0.0019826674833893776,2.841437526512891e-05,0.021779507398605347,6.142160418676212e-05
